slug,name,publisher,publisher_id,source_url,regions,communities,start_locality,km,ascent_m,ascent_per_km,length_class,bc_fraction,bc_fraction_source,matched_fraction,bc_match_rate,n_ways,gap_km,gap_cause,drift_km,routed_km,rideable_km,unmatched_km,ferry_km,cross_border_km,unpaved_pct,unpaved_pct_source,rugg_dom,rugg_max,rugg_p75,steep_pct,remote_share,comfort_comfy_pct,comfort_onaxis_km,traffic_floor,fastroad,fast_km,fast_rated,source_difficulty,singletrack_pct,tier,tier_surface_term,tier_climb_term,tier_singletrack_term,tier_remoteness_term,tier_decisive_floor,tier_floor_reason,comfort_label,surface_labels,difficulty_sentence,comfort_km_c1,comfort_km_c2,comfort_km_c3,comfort_km_c4,comfort_km_c5,comfort_km_c6,comfort_km_backcountry,comfort_km_forbidden
isl-7,E&N Loops / Esquimalt / View Royal,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-vancouver-island-paperback/,Vancouver Island,Colwood; Esquimalt; Langford; Metchosin; Oak Bay; Saanich; Sooke; Victoria; View Royal,,46.0,,,Full day,1.0,publisher scope,0.9553,0.9789,267,6.06,none,0.0,0.0,127.99,2.7,3.42,0.0,42,osm,0,2,1,11,0,85,121.7,,,2,TRUE,,,Moderate,0,1,0,0,,,Low-traffic riding,Mixed surface,"Difficulty: Moderate, because of some climbing.",70.4,24.7,13.9,2.4,2.2,0.0,8.0,0.0
isl-8,Saanich Centennial Trails,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-vancouver-island-paperback/,Vancouver Island,Central Saanich; Colwood; Esquimalt; North Saanich; Oak Bay; Saanich; Sidney; Victoria; View Royal,,45.0,,,Full day,1.0,publisher scope,0.9582,0.9904,178,3.42,none,0.0,0.0,81.93,0.79,0.0,0.0,12,osm,0,0,0,1,0,63,74.1,,sections,2,TRUE,,,Easy,0,0,0,0,,,Some traffic sharing,Mostly paved,Difficulty: Easy — no major climbing or rough surface.,21.8,24.6,17.7,7.8,0.0,2.2,0.0,0.0
isl-9,North Saanich,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-vancouver-island-paperback/,Vancouver Island,Central Saanich; Colwood; Esquimalt; North Saanich; Oak Bay; Saanich; Sidney; Victoria; View Royal,,60.0,,,Full day,1.0,publisher scope,0.9656,0.9894,177,4.07,none,0.0,0.0,114.38,1.21,0.14,0.0,6,osm,0,0,0,3,0,52,108.1,,,0,TRUE,,,Easy,0,0,0,0,,,Some traffic sharing,Mostly paved,Difficulty: Easy — no major climbing or rough surface.,32.7,21.1,40.1,11.7,0.0,0.3,2.2,0.0
jeune-landing-loop,Jeune Landing Loop,bikepacking.com,bikepacking-com,https://bikepacking.com/routes/jeune-landing-loop/,Vancouver Island,Port Mcneill,Port Mcneill,134.0,2128.0,15.9,Weekend or more,1.0,measured,0.994,0.9969,38,0.81,none,0.0,0.67,124.43,0.38,0.0,0.0,92,osm,2,2,2,18,0,91,133.2,,,9,TRUE,1,0,Ambitious,1,2,0,0,,,Low-traffic riding,Almost all gravel; Lots of climbing,"Difficulty: Ambitious, because of lots of climbing + some loose surface.",0.0,121.1,3.2,0.0,7.4,1.3,0.2,0.0
kalso,BT700 Kaslo,BT 700 Bikepacking,bt-700-bikepacking,http://www.bt700.ca/biggriz.html,Kootenay Rockies,Kaslo; Mirror Lake; New Denver,New Denver,85.0,2103.0,24.7,Full day,1.0,measured,0.9808,0.9948,85,1.63,none,0.0,0.0,84.93,0.44,0.04,0.0,57,osm,0,2,2,21,0,62,82.8,,sections,30,TRUE,2,,Challenging,1,3,0,0,,,Some traffic sharing,Mostly gravel; Max climbing,"Difficulty: Challenging, because of punishing climbs + some loose surface.",24.6,16.3,0.0,1.1,0.8,29.6,10.3,0.0
kettle-valley-railway-midway-loop,Kettle Valley Railway Midway Loop,Bikepack Canada,bikepack-canada,https://www.bikepack.ca/routes/kettle-valley-midway-loop,Thompson Okanagan,,Midway,352.0,3369.0,9.6,Expedition,1.0,measured,0.9857,0.9944,227,5.02,none,0.0,0.0,351.92,1.96,0.0,0.0,57,osm,0,3,3,8,16,72,341.1,,sections,72,TRUE,,,Ambitious,2,1,0,0,,,Some traffic sharing,Mostly gravel; Chunky gravel; Some climbing,"Difficulty: Ambitious, because of chunky surface + some climbing.",166.4,44.7,22.2,0.8,13.5,58.2,35.4,0.0
kootenay-confluence,Kootenay Confluence (BC Only),bikepacking.com,bikepacking-com,https://bikepacking.com/routes/kootenay-confluence/,Kootenay Rockies; Thompson Okanagan,Grand Forks; Nelson; Salmo; Slocan,Nelson,473.0,7370.0,15.6,Expedition,1.0,measured,0.9875,0.9947,217,5.89,none,1.04,0.2,472.63,2.48,0.74,0.0,71,osm,2,2,2,24,36,80,466.9,,sections,57,TRUE,2,1,Ambitious,1,2,0,0,,,Low-traffic riding,Mostly gravel; Lots of climbing; Remote stretches,"Difficulty: Ambitious, because of lots of climbing + some loose surface.",85.8,257.1,28.2,8.0,11.0,46.2,30.7,0.0
kootenay-flathead-fandango,Kootenay Flathead Fandango,Bikepack Canada,bikepack-canada,https://www.bikepack.ca/routes/kootenayflathead-fandango,Kootenay Rockies,,Fernie,547.0,9268.0,16.9,Expedition,1.0,measured,0.9755,0.9842,250,13.39,none,0.65,2.31,544.62,8.62,2.25,0.0,54,osm,2,2,2,21,29,37,531.8,,sections,80,TRUE,,,Ambitious,1,2,0,0,,,Shares roads with traffic,Mostly gravel; Lots of climbing; Remote stretches,"Difficulty: Ambitious, because of lots of climbing + some loose surface.",79.7,109.5,251.7,3.1,25.4,54.4,7.9,0.0
kootenay-miller-pass,Kootenay-Miller Pass,Bikepack Canada,bikepack-canada,https://www.bikepack.ca/routes/kootenay-miller-pass,Kootenay Rockies,,Regional District of East Kootenay,79.0,1377.0,17.4,Full day,1.0,measured,0.9897,0.9939,29,0.81,none,0.43,2.13,79.23,0.49,0.0,0.0,84,osm,2,3,2,26,43,66,78.3,,,0,TRUE,2,,Challenging,1,2,0,1,,,Some traffic sharing,Mostly gravel; Chunky gravel; Lots of climbing; Remote stretches,"Difficulty: Challenging, because of lots of climbing + some loose surface.",0.0,37.5,26.8,0.0,0.0,0.0,13.9,0.0
lac-du-bois-tranquility-kamloops1,"Lac du Bois Tranquility, Kamloops",bikepacking.com,bikepacking-com,https://bikepacking.com/routes/lac-du-bois-tranquility/,Thompson Okanagan,Kamloops; Vidette,Kamloops,229.0,4207.0,18.4,Weekend or more,1.0,measured,0.99,0.9965,95,2.29,none,0.8,1.71,228.61,0.81,0.0,0.0,82,osm,2,3,2,50,21,93,223.4,,sections,14,TRUE,2,0,Challenging,1,3,0,0,,,Low-traffic riding,Mostly gravel; Chunky gravel; Lots of climbing; Remote stretches,"Difficulty: Challenging, because of punishing climbs + some loose surface.",6.7,201.1,1.0,0.2,9.6,4.8,0.0,0.0
ladner-loop-de-doop,Ladner Loop-de-Doop,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Beach Grove; Delta; Richmond; Tsawwassen,Delta,34.0,5.0,0.1,Full day,1.0,measured,0.9628,0.9824,73,1.28,none,0.0,0.0,29.01,0.51,0.0,0.0,26,osm,0,2,1,0,0,74,30.9,,,0,TRUE,0,,Easy,0,0,0,0,,,Some traffic sharing,Mixed surface; Gentle grades,Difficulty: Easy — no major climbing or rough surface.,11.5,11.0,7.3,0.6,0.2,0.0,0.4,0.0
lakes-and-hot-springs-loop,Lakes and Hot Springs Loop,Bikepack Canada,bikepack-canada,https://bikepack.ca/lakes-and-hot-springs-loop,Kootenay Rockies,,Nakusp,551.0,9866.0,17.9,Expedition,1.0,measured,0.9809,0.9978,188,10.53,none,0.84,1.63,544.36,1.18,6.56,0.0,54,osm,0,2,2,42,57,43,537.6,2,mostly,293,TRUE,,,Challenging,1,2,0,1,,,Shares roads with traffic,Mostly gravel; Lots of climbing; Remote stretches,"Difficulty: Challenging, because of lots of climbing + some loose surface.",65.4,142.8,12.8,0.6,129.3,163.8,23.0,0.0
log-jam-loop,Log Jam Loop,bikepacking.com,bikepacking-com,https://bikepacking.com/routes/log-jam-loop/,Kootenay Rockies,Nakusp; New Denver,Central Kootenay,101.0,1577.0,15.6,Weekend or more,1.0,measured,0.9968,0.9988,34,0.32,none,0.0,0.83,101.27,0.12,0.0,0.0,100,osm,2,3,3,35,33,100,87.1,,,0,TRUE,1,1,Challenging,2,2,0,0,,,Low-traffic riding,Almost all gravel; Chunky gravel; Lots of climbing; Remote stretches,"Difficulty: Challenging, because of chunky surface + lots of climbing.",46.8,20.8,0.0,0.0,0.0,0.0,19.5,0.0
loop-kaslo-slocan-220-km,Loop Kaslo Slocan,Trails BC,trails-bc,https://trailsbc.ca/loops/loop-kaslo-slocan-220-km/,Kootenay Rockies,Crescent Bay; Kaslo; Mirror Lake; Nelson; New Denver; Slocan,,221.0,2320.0,10.5,Weekend or more,1.0,measured,0.9817,0.9908,149,4.04,none,0.83,1.26,220.55,2.03,0.0,0.0,26,osm,0,2,1,21,0,29,216.1,2,mostly,129,TRUE,,,Ambitious,0,1,0,0,traffic,,Shares roads with traffic,Mixed surface; Some climbing,"Difficulty: Ambitious, because of a lot of riding on busier roads, plus some climbing.",58.0,3.3,17.4,5.8,12.3,117.1,2.2,0.0
loop-kimberley-12-km,Kimberley Lions Way Northstar Loop,Trails BC,trails-bc,https://trailsbc.ca/loops/loop-kimberley-12-km/,Kootenay Rockies,Kimberley,,12.0,,,Afternoon,1.0,measured,0.9743,0.9892,16,0.31,none,0.02,0.0,12.27,0.13,0.0,0.0,30,osm,0,2,2,0,0,94,11.8,,,0,TRUE,,,Moderate,1,0,0,0,,,Low-traffic riding,Mixed surface,"Difficulty: Moderate, because of some loose surface.",5.6,2.0,0.7,0.0,0.0,0.0,3.5,0.0
lovemachine-coastalcroissant,Coastal Croissant,Love Machine,love-machine,https://www.lovemachinecycling.ca/routes/coastalcroissant,"Vancouver, Coast and Mountains",,,53.0,1688.0,31.8,Full day,1.0,measured,0.9678,0.9995,80,1.72,none,0.0,0.0,53.49,0.03,0.0,0.0,54,osm,0,2,2,56,0,68,45.1,,sections,3,TRUE,,,Challenging,1,3,0,0,,,Some traffic sharing,Mostly gravel; Max climbing,"Difficulty: Challenging, because of punishing climbs + some loose surface.",6.0,13.8,10.4,1.0,0.6,2.5,10.7,0.0
lovemachine-noblwheels-thecomoxatbclassic,NOBL x Love Machine - The Comox ATB Classic,Love Machine,love-machine,https://www.lovemachinecycling.ca/routes/comoxatbclassic,Vancouver Island,,,110.0,1766.0,16.1,Weekend or more,1.0,measured,0.9748,0.9987,130,2.77,none,0.0,0.0,109.23,0.14,0.0,0.0,77,osm,2,2,2,23,0,81,97.6,,,5,TRUE,,,Ambitious,1,2,0,0,,,Low-traffic riding,Mostly gravel; Lots of climbing,"Difficulty: Ambitious, because of lots of climbing + some loose surface.",23.0,27.9,1.0,12.5,3.4,1.3,28.4,0.0
lovemachine-riverviewloop,Riverview Loop,Love Machine,love-machine,https://www.lovemachinecycling.ca/routes/riverviewloop,"Vancouver, Coast and Mountains",,,52.0,417.0,8.0,Full day,1.0,measured,0.9481,0.9886,117,2.67,none,0.28,0.0,51.5,0.59,0.0,0.0,68,osm,2,2,1,1,0,95,44.0,,,0,TRUE,,,Moderate,0,1,0,0,,,Low-traffic riding,Mostly gravel; Some climbing,"Difficulty: Moderate, because of some climbing.",33.2,7.4,0.6,1.6,0.0,0.0,1.2,0.0
lower-sunshine-coast-bikepacking-route,Lower Sunshine Coast Bikepacking Route,bikepacking.com,bikepacking-com,https://bikepacking.com/routes/bikepacking-lower-sunshine-coast/,"Vancouver, Coast and Mountains",Egmont; Gibsons; Madeira Park; Roberts Creek; Sechelt,Sunshine Coast,101.0,3107.0,30.8,Weekend or more,1.0,measured,0.9722,0.9909,145,2.81,none,0.0,0.0,99.12,0.91,0.15,0.0,87,osm,2,3,3,50,0,94,84.7,,,2,TRUE,4,75,Epic,2,3,1,0,,,Low-traffic riding,Almost all gravel; Lots of singletrack; Chunky gravel; Max climbing,"Difficulty: Epic, because of punishing climbs + chunky surface.",12.1,10.6,1.4,1.5,0.3,1.7,57.2,0.0
lynn-creek,Lynn Creek,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Burnaby; North Vancouver; Vancouver,North Vancouver,6.0,73.0,12.2,Afternoon,1.0,measured,0.94,0.9644,17,0.36,none,0.0,0.0,5.7,0.2,0.0,0.0,81,osm,1,2,1,5,0,100,5.1,,,0,TRUE,0,,Ambitious,0,2,0,0,,,Low-traffic riding,Mostly gravel; Lots of climbing,"Difficulty: Ambitious, because of lots of climbing.",4.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0
maple-leaf-populaire-2026,Maple Leaf Populaire,British Columbia Randonneurs,british-columbia-randonneurs,https://database.randonneurs.bc.ca/event/5737,"Vancouver, Coast and Mountains",Abbotsford; Aldergrove; Chilliwack; Fort Langley; Langley; Maple Ridge; Mission; Pitt Meadows; Surrey,Langley (District),159.0,823.0,5.2,Weekend or more,1.0,measured,0.971,0.9875,232,4.62,none,0.0,0.0,159.32,1.99,0.0,0.0,11,osm,0,0,0,4,0,23,151.9,,sections,39,TRUE,2,,Ambitious,0,0,0,0,publisher,,Shares roads with traffic,Mostly paved; Gentle grades,"Difficulty: Ambitious, because of the route publisher's own rating as a minimum.",17.7,16.2,70.3,7.1,24.8,14.7,1.1,0.0
matsqui-meander,Matsqui Meander,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Abbotsford; Mission,Abbotsford,42.0,49.0,1.2,Full day,1.0,measured,0.9654,0.986,61,1.44,none,0.0,0.0,41.64,0.58,0.0,0.0,35,osm,0,2,1,0,0,45,38.5,,,0,TRUE,0,,Easy,0,0,0,0,,,Shares roads with traffic,Mixed surface; Gentle grades,Difficulty: Easy — no major climbing or rough surface.,7.6,3.2,20.5,0.4,0.5,0.0,6.4,0.0
metchosin-caper,Metchosin Caper,Bike Gear Database,bike-gear-database,https://ridewithgps.com/routes/51377670,Vancouver Island,Colwood; Esquimalt; Langford; Metchosin; Oak Bay; Saanich; Sooke; Victoria; View Royal,Victoria,83.0,791.0,9.5,Full day,1.0,measured,0.9355,0.9864,241,5.36,none,0.07,0.27,79.84,1.09,3.33,0.0,31,osm,0,2,1,11,0,84,65.6,,,0,TRUE,2,,Ambitious,0,1,0,0,publisher,,Low-traffic riding,Mixed surface; Some climbing,"Difficulty: Ambitious, because of the route publisher's own rating as a minimum, plus some climbing.",33.7,12.9,8.7,1.7,0.0,0.0,8.5,0.4
mill-bay-rambler,Mill Bay Rambler,Bike Gear Database,bike-gear-database,https://ridewithgps.com/routes/51377679,Vancouver Island,Central Saanich; Cobble Hill; Colwood; Esquimalt; Langford; Malahat; Metchosin; Mill Bay; North Saanich; Saanich; Shawnigan Lake; Victoria; View Royal,Esquimalt,100.0,1136.0,11.4,Weekend or more,1.0,measured,0.9073,0.9809,181,9.28,none,0.08,0.0,88.41,1.69,5.96,0.0,53,osm,0,2,1,13,0,69,89.1,,,7,TRUE,2,,Ambitious,0,1,0,0,publisher,,Some traffic sharing,Mostly gravel; Some climbing,"Difficulty: Ambitious, because of the route publisher's own rating as a minimum, plus some climbing.",48.8,12.2,8.5,11.9,7.1,0.1,0.4,0.0
millenium-trail-delta,Millenium Trail Delta,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Delta; Richmond,Delta,15.0,39.0,2.6,Afternoon,1.0,measured,0.9614,0.961,24,0.6,none,0.0,0.0,8.52,0.33,0.0,0.0,41,osm,0,2,1,0,0,80,13.3,,,0,TRUE,0,,Easy,0,0,0,0,,,Low-traffic riding,Mixed surface; Gentle grades,Difficulty: Easy — no major climbing or rough surface.,7.0,3.6,2.6,0.0,0.0,0.0,0.1,0.0
minnekhada,Minnekhada,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Coquitlam; Pitt Meadows; Port Coquitlam; Port Moody,Coquitlam,19.0,180.0,9.5,Afternoon,1.0,measured,0.9411,0.9695,40,1.11,none,0.1,0.0,18.94,0.58,0.0,0.0,73,osm,2,2,1,0,0,100,16.5,,,0,TRUE,0,,Moderate,0,1,0,0,,,Low-traffic riding,Mostly gravel; Some climbing,"Difficulty: Moderate, because of some climbing.",12.9,2.7,0.0,0.0,0.0,0.0,0.9,0.0
naksup-rosebery,BT700 Nakusp Rosebery,BT 700 Bikepacking,bt-700-bikepacking,http://www.bt700.ca/biggriz.html,Kootenay Rockies,Nakusp; New Denver,Nakusp,43.0,513.0,11.9,Full day,1.0,measured,0.9895,0.9943,19,0.45,none,0.17,0.55,42.83,0.24,0.0,0.0,100,osm,2,3,2,1,43,100,42.4,,,0,TRUE,1,,Ambitious,1,1,0,1,,,Low-traffic riding,Almost all gravel; Chunky gravel; Some climbing; Remote stretches,"Difficulty: Ambitious, because of some loose surface + some climbing.",42.1,0.1,0.0,0.0,0.0,0.0,0.2,0.0
nanaimo-c29,Nanaimo Cycling Trail Loop,Trails BC,trails-bc,https://trailsbc.ca/loops/nanaimo-c29/,Vancouver Island,Nanaimo,,63.0,177.0,2.8,Full day,1.0,measured,0.9237,0.9858,126,4.83,none,0.01,0.0,38.07,0.54,3.51,0.0,22,osm,0,0,0,3,0,93,45.9,,,1,TRUE,,,Easy,0,0,0,0,,,Low-traffic riding,Mixed surface; Gentle grades,Difficulty: Easy — no major climbing or rough surface.,35.7,6.5,1.3,1.6,0.0,0.6,0.3,0.0
nchkay-75,The Nch'Kay 75,Bikepack Canada,bikepack-canada,https://www.bikepack.ca/nchkay-75,"Vancouver, Coast and Mountains",,Squamish,74.0,2730.0,36.9,Full day,1.0,measured,0.9709,0.9963,97,2.15,none,0.0,0.0,73.73,0.27,0.0,0.0,85,osm,0,3,2,36,0,67,21.4,,,1,TRUE,2,,Challenging,1,3,0,0,,,Some traffic sharing,Almost all gravel; Chunky gravel; Max climbing,"Difficulty: Challenging, because of punishing climbs + some loose surface.",5.0,2.5,4.7,1.5,0.0,0.8,6.9,0.0
new-westminster-loop,New Westminster Loop,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Burnaby; Coquitlam; Delta; New Westminster; Richmond; Surrey,New Westminster,13.0,54.0,4.2,Afternoon,1.0,measured,0.9342,0.9516,48,0.88,none,0.0,0.0,12.87,0.62,0.45,0.0,1,osm,0,0,0,1,0,97,9.8,,,0,TRUE,0,,Easy,0,0,0,0,,,Low-traffic riding,Mostly paved; Gentle grades,Difficulty: Easy — no major climbing or rough surface.,7.9,1.6,0.3,0.0,0.0,0.0,0.0,0.0
nicomekl,Nicomekl,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Langley; Surrey,Langley (City),10.0,189.0,18.9,Afternoon,1.0,measured,0.9233,0.9868,35,0.8,none,0.02,0.0,10.39,0.14,0.0,0.0,37,osm,0,2,1,4,0,100,8.2,,,0,TRUE,0,,Ambitious,0,2,0,0,,,Low-traffic riding,Mixed surface; Lots of climbing,"Difficulty: Ambitious, because of lots of climbing.",8.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
north-shore-spirit-trail,North Shore Spirit Trail,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-around-vancouver/,"Vancouver, Coast and Mountains",Burnaby; North Vancouver; Vancouver; West Vancouver,North Vancouver,12.0,16.0,1.3,Afternoon,1.0,measured,0.924,1.0,46,0.93,none,0.14,0.0,0.35,0.0,0.0,0.0,1,osm,0,0,0,0,0,87,10.4,,,0,TRUE,0,,Easy,0,0,0,0,,,Low-traffic riding,Mostly paved; Gentle grades,Difficulty: Easy — no major climbing or rough surface.,8.4,0.6,0.1,1.3,0.0,0.0,0.0,0.0
north-van-local-s-lap,North Van Local's Lap,Love Machine,love-machine,https://www.lovemachinecycling.ca/routes/localslap,"Vancouver, Coast and Mountains",,,41.0,786.0,19.2,Full day,1.0,measured,0.9246,0.9679,161,3.12,none,0.0,0.0,31.58,1.01,0.0,0.0,38,osm,0,2,2,23,0,84,30.8,,,0,TRUE,,,Ambitious,1,2,0,0,,,Low-traffic riding,Mixed surface; Lots of climbing,"Difficulty: Ambitious, because of lots of climbing + some loose surface.",12.2,8.9,4.2,0.3,0.4,0.0,4.9,0.0
ok-1,Osoyoos Exploring,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,East Osoyoos; Inkaneep; Osoyoos,,24.0,,,Afternoon,1.0,publisher scope,0.9692,0.9981,14,0.26,none,0.0,0.0,8.51,0.02,0.0,0.0,0,osm,0,0,0,0,0,26,8.1,,mostly,6,TRUE,,,Easy,0,0,0,0,,,Shares roads with traffic,Mostly paved,Difficulty: Easy — no major climbing or rough surface.,0.0,2.1,0.0,0.2,0.7,5.1,0.0,0.0
ok-10,KVR - Penticton to Midway,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Kelowna; Midway; Naramata; Penticton; Summerland,,214.0,,,Weekend or more,1.0,publisher scope,0.9815,0.9945,189,3.89,none,0.02,0.0,210.77,1.16,0.0,0.0,65,osm,2,3,2,28,28,86,203.4,,sections,25,TRUE,,,Ambitious,1,2,0,0,,,Low-traffic riding,Mostly gravel; Chunky gravel; Remote stretches,"Difficulty: Ambitious, because of lots of climbing + some loose surface.",60.7,42.1,1.1,2.8,1.3,24.0,71.5,0.0
ok-11,Myra Canyon,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Kelowna,,22.0,,,Afternoon,1.0,publisher scope,0.9486,0.9741,31,0.57,none,0.0,0.0,11.13,0.29,0.0,0.0,100,osm,1,1,1,0,0,100,10.4,,,0,TRUE,0,,Easy,0,0,0,0,,,Low-traffic riding,Almost all gravel,Difficulty: Easy — no major climbing or rough surface.,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ok-12,Summerland,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Naramata; Summerland,,30.0,,,Full day,1.0,publisher scope,0.938,0.9704,64,1.54,none,0.0,0.0,24.79,0.73,0.0,0.0,3,osm,0,1,0,36,0,73,22.0,,,0,TRUE,,,Ambitious,0,2,0,0,,,Some traffic sharing,Mostly paved,"Difficulty: Ambitious, because of lots of climbing.",2.4,12.0,5.6,0.3,0.0,0.0,1.7,0.0
ok-13,Fur Brigade Trail,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Greata; Kelowna; Peachland; Summerland; West Kelowna; Westbank; Westside,,43.0,,,Full day,1.0,publisher scope,0.9745,0.9888,113,2.42,none,0.0,0.0,94.97,1.06,0.0,0.0,23,osm,0,2,1,14,0,68,88.0,,,13,TRUE,,,Moderate,0,1,0,0,,,Some traffic sharing,Mixed surface,"Difficulty: Moderate, because of some climbing.",10.8,40.6,9.0,5.9,13.0,0.0,8.7,0.0
ok-14,Peachland,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Greata; Peachland; Summerland; West Kelowna,,26.0,,,Afternoon,1.0,publisher scope,0.9701,0.985,20,0.63,none,0.0,0.0,21.01,0.32,0.0,0.0,29,osm,0,2,2,22,0,78,20.4,,,0,TRUE,,,Ambitious,1,1,0,0,,,Low-traffic riding,Mixed surface,"Difficulty: Ambitious, because of some loose surface + some climbing.",2.1,10.9,0.8,3.7,0.0,0.0,2.9,0.0
ok-15,West Kelowna,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Kelowna; Peachland; West Kelowna; Westbank; Westside,,40.0,,,Full day,1.0,publisher scope,0.9691,0.9948,41,1.12,none,0.0,0.0,36.18,0.19,0.0,0.0,11,osm,0,2,1,28,0,70,32.0,,sections,4,TRUE,,,Ambitious,0,2,0,0,,,Some traffic sharing,Mostly paved,"Difficulty: Ambitious, because of lots of climbing.",8.0,8.5,2.3,3.6,0.0,3.6,6.0,0.0
ok-16,Mission Creek Greenway,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Kelowna; West Kelowna,,18.0,,,Afternoon,1.0,publisher scope,0.9684,0.995,29,0.73,none,0.0,0.0,23.0,0.11,0.0,0.0,25,osm,0,1,1,0,0,40,21.0,,,1,TRUE,,,Easy,0,0,0,0,,,Shares roads with traffic,Mixed surface,Difficulty: Easy — no major climbing or rough surface.,7.2,1.1,6.5,4.7,1.5,0.0,0.0,0.0
ok-17,Kelowna Lakeshore Parks,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Kelowna; West Kelowna; Westside,,14.0,,,Afternoon,1.0,publisher scope,0.942,0.9768,25,0.43,none,0.0,0.0,7.34,0.17,0.0,0.0,5,osm,0,0,0,0,0,89,6.1,,,0,TRUE,0,,Easy,0,0,0,0,,,Low-traffic riding,Mostly paved,Difficulty: Easy — no major climbing or rough surface.,4.6,0.8,0.4,0.2,0.0,0.0,0.0,0.0
ok-18,Lakeshore South,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Kelowna; West Kelowna,,30.0,,,Full day,1.0,publisher scope,0.9697,0.9904,30,0.99,none,0.0,0.0,32.58,0.31,0.0,0.0,42,osm,0,3,3,48,0,78,26.3,,,0,TRUE,,,Challenging,2,3,0,0,,,Low-traffic riding,Mixed surface; Chunky gravel,"Difficulty: Challenging, because of punishing climbs + chunky surface.",1.7,6.8,0.6,5.2,0.0,0.0,12.1,0.0
ok-19,Vistas & Vines,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,Kelowna; West Kelowna,,20.0,,,Afternoon,1.0,publisher scope,0.9796,0.9883,30,0.52,none,0.0,0.0,25.73,0.3,0.0,0.0,0,osm,0,0,0,11,0,66,24.8,,,0,TRUE,,,Moderate,0,1,0,0,,,Some traffic sharing,Mostly paved,"Difficulty: Moderate, because of some climbing.",0.1,16.2,8.5,0.0,0.0,0.0,0.0,0.0
ok-2,Osoyoos East,Let's Go Biking,lets-go-biking,https://www.letsgobiking.net/shop/lets-go-biking-okanagan-and-beyond-paperback/,Thompson Okanagan,East Osoyoos; Osoyoos,,9.0,,,Afternoon,1.0,publisher scope,0.9206,0.9817,5,0.07,none,0.0,0.0,0.87,0.02,0.0,0.0,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
